Tanggal & Waktu;ID Struk;Status Pembayaran;ID / Kode Outlet;Outlet;Tipe Penjualan;Kasir;No. Hp Pelanggan;Nama Pelanggan;customer_id;SKU;Nama Produk;Kategori;Jumlah Produk;Harga Produk;Penjualan Kotor;Diskon Produk;Subtotal;Diskon Transaksi;Service Charge;Pajak;Pembulatan;Poin Ditukar;Biaya Admin;Total;Metode Pembayaran;Fee;Pembayaran;Alasan Pembatalan;Catatan Transaksi;Catatan Custom Amount;Pawoon Order No.;Grab Food No.;Partner Reff. Number;Partner Trace No & RRN;Issuer Name;Paid By;Kode Voucher
30-04-2025 19:03:41;WP9KCM6RVJGJM;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Americano;Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;WP9KCM6RVJGJM;;;;
30-04-2025 19:01:45;ZVLYFR8PVYWPP;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Apple cinamon French Toast;Light Meal;1;27500;27500;0;47500;0;2375;0;0;0;0;49875;BRI.;0;49875;;;;;;ZVLYFR8PVYWPP;;;;
30-04-2025 19:01:45;ZVLYFR8PVYWPP;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Choco berries;Signature drinks;1;20000;20000;0;;;;;;;;;;;;;;;;;ZVLYFR8PVYWPP;;;;
30-04-2025 18:57:52;D84KHVJQ7DRZ7;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Lychee Tea;Tea;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;D84KHVJQ7DRZ7;;;;
30-04-2025 18:56:34;GD6YSZM7NVQPR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Fish n chips;Light Meal;2;30000;60000;0;102000;0;5100;0;0;0;0;107100;BRI.;0;107100;;;;;;GD6YSZM7NVQPR;;;;
30-04-2025 18:56:34;GD6YSZM7NVQPR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Lychee Tea;Tea;1;20000;20000;0;;;;;;;;;;;;;;;;;GD6YSZM7NVQPR;;;;
30-04-2025 18:56:34;GD6YSZM7NVQPR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Vanilla Regal Diagram;Non Coffee;1;22000;22000;0;;;;;;;;;;;;;;;;;GD6YSZM7NVQPR;;;;
30-04-2025 18:53:20;ZVLYFR8PVYJNN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kampung Fried Rice - Pedas;Fried Rice & Noodle;1;20000;20000;0;48000;0;2400;0;0;0;0;50400;BRI.;0;50400;;;;;;ZVLYFR8PVYJNN;;;;
30-04-2025 18:53:20;ZVLYFR8PVYJNN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tea - Ice;Tea;1;10000;10000;0;;;;;;;;;;;;;;;;;ZVLYFR8PVYJNN;;;;
30-04-2025 18:53:20;ZVLYFR8PVYJNN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Chocolate - Hot;Non Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;ZVLYFR8PVYJNN;;;;
30-04-2025 18:46:03;M8GQHGQYLBD4R;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Coffee Latte - Ice;Coffee;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;M8GQHGQYLBD4R;;;;
30-04-2025 18:44:26;KLQ6HDB9KZLLG;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 1;C1964;;Fettuccine Carbonara;Spaghetti;1;30000;30000;0;52000;0;2600;0;0;0;0;54600;BRI.;0;54600;;;;;;KLQ6HDB9KZLLG;;;;
30-04-2025 18:44:26;KLQ6HDB9KZLLG;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 1;C1964;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;;;;;;;;;;;;;;;;;KLQ6HDB9KZLLG;;;;
30-04-2025 18:43:01;M8GQHGQYLBDPG;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Americano;Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;M8GQHGQYLBDPG;;;;
30-04-2025 18:42:10;YBMWF8QKNZ6RY;Success;OT-292798;Diagram cafe;Go Food;Kasir 1;;;C1128;;Fish n chips;Light Meal;1;30000;30000;0;30000;0;1500;0;0;0;0;31500;GoFood;0;31500;;;;;;YBMWF8QKNZ6RY;;;;
30-04-2025 18:41:59;8846HKJY6M8YZ;Success;OT-292798;Diagram cafe;Grab Food;Kasir 1;;;C1139;;Cappuccino;Coffee;1;20000;20000;0;99000;0;4950;0;0;0;0;103950;GrabFood;0;103950;;;;;;8846HKJY6M8YZ;;;;
30-04-2025 18:41:59;8846HKJY6M8YZ;Success;OT-292798;Diagram cafe;Grab Food;Kasir 1;;;C1150;;Cireng Diagram;Light Meal;1;19000;19000;0;;;;;;;;;;;;;;;;;8846HKJY6M8YZ;;;;
30-04-2025 18:41:59;8846HKJY6M8YZ;Success;OT-292798;Diagram cafe;Grab Food;Kasir 1;;;C1162;;Fettuccine Carbonara;Spaghetti;1;30000;30000;0;;;;;;;;;;;;;;;;;8846HKJY6M8YZ;;;;
30-04-2025 18:41:59;8846HKJY6M8YZ;Success;OT-292798;Diagram cafe;Grab Food;Kasir 1;;;C1173;;Dory butter rice with mushroom sauce;Teriyaki Rice;1;30000;30000;0;;;;;;;;;;;;;;;;;8846HKJY6M8YZ;;;;
30-04-2025 18:41:34;JGDR3GKL6P9YB;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;84000;0;4200;0;0;0;0;88200;BRI.;0;88200;;;;;;JGDR3GKL6P9YB;;;;
30-04-2025 18:41:34;JGDR3GKL6P9YB;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Mie Statistika Bisnis;MEE TIME;1;20000;20000;0;;;;;;;;;;;;;;;;;JGDR3GKL6P9YB;;;;
30-04-2025 18:41:34;JGDR3GKL6P9YB;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Cherry bomb bliss;Fresh fruity;1;22000;22000;0;;;;;;;;;;;;;;;;;JGDR3GKL6P9YB;;;;
30-04-2025 18:41:34;JGDR3GKL6P9YB;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Sparkling Lychee;Non Coffee;1;22000;22000;0;;;;;;;;;;;;;;;;;JGDR3GKL6P9YB;;;;
30-04-2025 18:37:22;GD6YSZM7NVNNK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Red velvet;Non Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;GD6YSZM7NVNNK;;;;
30-04-2025 18:35:07;VPGDCZR8NJN8R;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Salted caramel coffee;Coffee;1;24000;24000;0;49000;0;2450;0;0;0;0;51450;BRI.;0;51450;;;;;;VPGDCZR8NJN8R;;;;
30-04-2025 18:35:07;VPGDCZR8NJN8R;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Banana Cinnamon French Toast;Light Meal;1;25000;25000;0;;;;;;;;;;;;;;;;;VPGDCZR8NJN8R;;;;
30-04-2025 18:32:08;JGDR3GKL6PPV8;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;77000;0;3850;0;0;0;0;80850;BRI.;0;80850;;;;;;JGDR3GKL6PPV8;;;;
30-04-2025 18:32:08;JGDR3GKL6PPV8;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Chicken Katsu Curry;Curry;1;35000;35000;0;;;;;;;;;;;;;;;;;JGDR3GKL6PPV8;;;;
30-04-2025 18:32:08;JGDR3GKL6PPV8;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Lychee Tea;Tea;1;20000;20000;0;;;;;;;;;;;;;;;;;JGDR3GKL6PPV8;;;;
30-04-2025 18:30:44;VPGDCZR8NJJNG;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;2;C0002;;Red velvet;Non Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;VPGDCZR8NJJNG;;;;
30-04-2025 18:29:45;P7WL2P6Q8BB4Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Sweet Toast Bomb Strawberry;Dessert;1;17000;17000;0;37000;0;1850;0;0;0;0;38850;BRI.;0;38850;;;;;;P7WL2P6Q8BB4Q;;;;
30-04-2025 18:29:45;P7WL2P6Q8BB4Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Coffee Latte - Ice;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;P7WL2P6Q8BB4Q;;;;
30-04-2025 18:25:15;GD6YSZM7NVJQQ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;BRI.;0;23100;;;;;;GD6YSZM7NVJQQ;;;;
30-04-2025 18:24:20;YBMWF8QKNZY69;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Lychee Tea;Tea;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;YBMWF8QKNZY69;;;;
30-04-2025 18:20:04;BMV8HG6KNZPJ8;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Wagyu Steak - French Fries - BBQ - Welldone;Steak;1;76000;76000;0;96000;0;4800;0;0;0;0;100800;Tunai;0;100800;;;;;;BMV8HG6KNZPJ8;;;;
30-04-2025 18:20:04;BMV8HG6KNZPJ8;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Kampung Fried Rice - Sedang;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;BMV8HG6KNZPJ8;;;;
30-04-2025 18:18:33;NL9GHRLMPDJ6Z;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1184;;Tofu Salt n Pepper Sharing;Light Meal;1;20000;20000;0;40000;0;2000;0;0;0;0;42000;ShopeeFood;0;42000;;;;;;NL9GHRLMPDJ6Z;;;;
30-04-2025 18:18:33;NL9GHRLMPDJ6Z;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1195;;Kampung Fried Rice - Sedang;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;NL9GHRLMPDJ6Z;;;;
30-04-2025 18:18:24;6GBJ3WBK8ZN9L;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1206;;Banana Diagram;Signature drinks;1;22000;22000;0;42000;0;2100;0;0;0;0;44100;ShopeeFood;0;44100;;;;;;6GBJ3WBK8ZN9L;;;;
30-04-2025 18:18:24;6GBJ3WBK8ZN9L;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1217;;Kopi susu diagram - Strong;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;6GBJ3WBK8ZN9L;;;;
30-04-2025 18:17:15;YBMWF8QKNZPZW;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Vietnam drip;Coffee;1;20000;20000;0;84000;0;4200;0;0;0;0;88200;BRI.;0;88200;;;;;;YBMWF8QKNZPZW;;;;
30-04-2025 18:17:15;YBMWF8QKNZPZW;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Coffee Cube Diagram;Coffee;1;24000;24000;0;;;;;;;;;;;;;;;;;YBMWF8QKNZPZW;;;;
30-04-2025 18:17:15;YBMWF8QKNZPZW;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Lychee Yakult Spritz;Non Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;YBMWF8QKNZPZW;;;;
30-04-2025 18:17:15;YBMWF8QKNZPZW;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Choco berries;Signature drinks;1;20000;20000;0;;;;;;;;;;;;;;;;;YBMWF8QKNZPZW;;;;
30-04-2025 18:12:45;D84KHVJQ7DGKQ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1228;;Mineral Water;Non Coffee;1;10000;10000;0;10000;0;500;0;0;0;0;10500;BRI.;0;10500;;;;;;D84KHVJQ7DGKQ;;;;
30-04-2025 18:07:15;RQ7Z27Z9VRY7P;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Beef Teriyaki;Teriyaki Rice;1;35000;35000;0;45000;0;2250;0;0;0;0;47250;BRI.;0;47250;;;;;;RQ7Z27Z9VRY7P;;;;
30-04-2025 18:07:15;RQ7Z27Z9VRY7P;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mineral Water;Non Coffee;1;10000;10000;0;;;;;;;;;;;;;;;;;RQ7Z27Z9VRY7P;;;;
30-04-2025 17:58:29;4QBY2P4M6NZGV;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU ANA;C1940;;Rice Chicken Katsu Mentai;Curry;1;30000;30000;0;229000;0;11450;0;0;0;0;240450;BRI.;0;240450;;;;;;4QBY2P4M6NZGV;;;;
30-04-2025 17:58:29;4QBY2P4M6NZGV;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU ANA;C1940;;Dory butter rice with mushroom sauce;Teriyaki Rice;1;30000;30000;0;;;;;;;;;;;;;;;;;4QBY2P4M6NZGV;;;;
30-04-2025 17:58:29;4QBY2P4M6NZGV;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU ANA;C1940;;Lamb Fried Rice - Sedang;Fried Rice & Noodle;2;25000;50000;0;;;;;;;;;;;;;;;;;4QBY2P4M6NZGV;;;;
30-04-2025 17:58:29;4QBY2P4M6NZGV;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU ANA;C1940;;Beef Teriyaki;Teriyaki Rice;1;35000;35000;0;;;;;;;;;;;;;;;;;4QBY2P4M6NZGV;;;;
30-04-2025 17:58:29;4QBY2P4M6NZGV;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU ANA;C1940;;Lemon Tea;Tea;1;18000;18000;0;;;;;;;;;;;;;;;;;4QBY2P4M6NZGV;;;;
30-04-2025 17:58:29;4QBY2P4M6NZGV;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU ANA;C1940;;Tea - Hot;Tea;1;10000;10000;0;;;;;;;;;;;;;;;;;4QBY2P4M6NZGV;;;;
30-04-2025 17:58:29;4QBY2P4M6NZGV;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU ANA;C1940;;Mango Yuogi;Signature drinks;1;20000;20000;0;;;;;;;;;;;;;;;;;4QBY2P4M6NZGV;;;;
30-04-2025 17:58:29;4QBY2P4M6NZGV;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU ANA;C1940;;Chocolate - Ice;Non Coffee;2;18000;36000;0;;;;;;;;;;;;;;;;;4QBY2P4M6NZGV;;;;
30-04-2025 17:56:17;KLQ6HDB9KZGVR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 2;C1969;;Choco Hazelnut;Non Coffee;1;20000;20000;0;40000;0;2000;0;0;0;0;42000;Mandiri;0;42000;;;;;;KLQ6HDB9KZGVR;;;;
30-04-2025 17:56:17;KLQ6HDB9KZGVR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 2;C1969;;Diagram Banana split;Dessert;1;20000;20000;0;;;;;;;;;;;;;;;;;KLQ6HDB9KZGVR;;;;
30-04-2025 17:54:42;YBMWF8QKNZRBM;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;rara;C2014;;Americano;Coffee;1;18000;18000;0;38000;0;1900;0;0;0;0;39900;BRI.;0;39900;;;;;;YBMWF8QKNZRBM;;;;
30-04-2025 17:54:42;YBMWF8QKNZRBM;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;rara;C2014;;Kopi susu diagram - Strong;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;YBMWF8QKNZRBM;;;;
30-04-2025 17:51:23;ZVLYFR8PVYPZ4;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1239;;Mineral Water;Non Coffee;1;10000;10000;0;10000;0;500;0;0;0;0;10500;BRI.;0;10500;;;;;;ZVLYFR8PVYPZ4;;;;
30-04-2025 17:50:04;4QBY2P4M6NMRY;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Urban Coffee Herbs;Coffee;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;BRI.;0;23100;;;;;;4QBY2P4M6NMRY;;;;
30-04-2025 17:38:30;WP9KCM6RVJ87D;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Americano;Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;WP9KCM6RVJ87D;;;;
30-04-2025 17:35:44;QDLVSLKM97JKN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Spagetti Pesto Smoked Beef;Spaghetti;1;27500;27500;0;45500;0;2275;0;0;0;0;47775;BRI.;0;47775;;;;;;QDLVSLKM97JKN;;;;
30-04-2025 17:35:44;QDLVSLKM97JKN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Chocolate - Ice;Non Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;QDLVSLKM97JKN;;;;
30-04-2025 17:23:16;QDLVSLKM97LDR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1250;;Chocolate - Ice;Non Coffee;1;18000;18000;0;48000;0;2400;0;0;0;0;50400;BRI.;0;50400;;;;;;QDLVSLKM97LDR;;;;
30-04-2025 17:23:16;QDLVSLKM97LDR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1261;;Rice Chicken Katsu Mentai;Curry;1;30000;30000;0;;;;;;;;;;;;;;;;;QDLVSLKM97LDR;;;;
30-04-2025 17:21:42;YBMWF8QKNZ8KM;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 1;C1964;;Choco Hazelnut;Non Coffee;1;20000;20000;0;45000;0;2250;0;0;0;0;47250;BRI.;0;47250;;;;;;YBMWF8QKNZ8KM;;;;
30-04-2025 17:21:42;YBMWF8QKNZ8KM;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 1;C1964;;Banana Cinnamon French Toast;Light Meal;1;25000;25000;0;;;;;;;;;;;;;;;;;YBMWF8QKNZ8KM;;;;
30-04-2025 17:18:55;KLQ6HDB9KZJ6Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Fettuccine Carbonara;Spaghetti;1;30000;30000;0;85000;0;4250;0;0;0;0;89250;BRI.;0;89250;;;;;;KLQ6HDB9KZJ6Q;;;;
30-04-2025 17:18:55;KLQ6HDB9KZJ6Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Chicken Katsudon;KATSU;1;35000;35000;0;;;;;;;;;;;;;;;;;KLQ6HDB9KZJ6Q;;;;
30-04-2025 17:18:55;KLQ6HDB9KZJ6Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Mineral Water;Non Coffee;2;10000;20000;0;;;;;;;;;;;;;;;;;KLQ6HDB9KZJ6Q;;;;
30-04-2025 17:16:54;KLQ6HDB9KZJW8;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1273;;Coffee Latte - Ice;Coffee;1;20000;20000;0;34000;0;1700;0;0;0;0;35700;BRI.;0;35700;;;;;;KLQ6HDB9KZJW8;;;;
30-04-2025 17:16:54;KLQ6HDB9KZJW8;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1284;;Tofu Salt n Pepper Personal;Light Meal;1;14000;14000;0;;;;;;;;;;;;;;;;;KLQ6HDB9KZJW8;;;;
30-04-2025 17:15:44;4QBY2P4M6N74Y;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 1;C1964;;Tea - Hot;Tea;1;10000;10000;0;35000;0;1750;0;0;0;0;36750;BRI.;0;36750;;;;;;4QBY2P4M6N74Y;;;;
30-04-2025 17:15:44;4QBY2P4M6N74Y;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 1;C1964;;Oglio Olio - Oglio Olio Beef;Spaghetti;1;25000;25000;0;;;;;;;;;;;;;;;;;4QBY2P4M6N74Y;;;;
30-04-2025 17:13:54;9Y47FRW4YMGR9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Kampung Fried Rice - Sedang;Fried Rice & Noodle;1;20000;20000;0;42000;0;2100;0;0;0;0;44100;BRI.;0;44100;;;;;;9Y47FRW4YMGR9;;;;
30-04-2025 17:13:54;9Y47FRW4YMGR9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Honey ginger with lemongrass;Coffee;1;22000;22000;0;;;;;;;;;;;;;;;;;9Y47FRW4YMGR9;;;;
30-04-2025 17:09:16;VPGDCZR8N9YRL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Lamb Fried Rice - Sedang;Fried Rice & Noodle;1;25000;25000;0;112000;0;5600;0;0;0;0;117600;BRI.;0;117600;;;;;;VPGDCZR8N9YRL;;;;
30-04-2025 17:09:16;VPGDCZR8N9YRL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mineral Water;Non Coffee;1;10000;10000;0;;;;;;;;;;;;;;;;;VPGDCZR8N9YRL;;;;
30-04-2025 17:09:16;VPGDCZR8N9YRL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Dory butter rice with mushroom sauce;Teriyaki Rice;1;30000;30000;0;;;;;;;;;;;;;;;;;VPGDCZR8N9YRL;;;;
30-04-2025 17:09:16;VPGDCZR8N9YRL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Americano;Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;VPGDCZR8N9YRL;;;;
30-04-2025 17:09:16;VPGDCZR8N9YRL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tea - Ice;Tea;1;10000;10000;0;;;;;;;;;;;;;;;;;VPGDCZR8N9YRL;;;;
30-04-2025 17:09:16;VPGDCZR8N9YRL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Cireng Diagram;Light Meal;1;19000;19000;0;;;;;;;;;;;;;;;;;VPGDCZR8N9YRL;;;;
30-04-2025 17:06:35;P7WL2P6Q87Z9D;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Beef Mercon;;1;30000;30000;0;50000;0;2500;0;0;0;0;52500;BRI.;0;52500;;;;;;P7WL2P6Q87Z9D;;;;
30-04-2025 17:06:35;P7WL2P6Q87Z9D;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Mie Statistika Bisnis;MEE TIME;1;20000;20000;0;;;;;;;;;;;;;;;;;P7WL2P6Q87Z9D;;;;
30-04-2025 16:57:40;D84KHVJQ7N4Z9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 1;C1964;;Kopi susu diagram - Strong;Coffee;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;D84KHVJQ7N4Z9;;;;
30-04-2025 16:52:12;BMV8HG6KNP99N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU RETNO, LT 2;C1943;;Honey ginger with lemongrass;Coffee;1;22000;22000;0;235500;0;11775;0;0;0;0;247275;BRI.;0;247275;;;;;;BMV8HG6KNP99N;;;;
30-04-2025 16:52:12;BMV8HG6KNP99N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU RETNO, LT 2;C1943;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;;;;;;;;;;;;;;;;;BMV8HG6KNP99N;;;;
30-04-2025 16:52:12;BMV8HG6KNP99N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU RETNO, LT 2;C1943;;Manual Brew Seasonal;MANUAL BREW;1;22000;22000;0;;;;;;;;;;;;;;;;;BMV8HG6KNP99N;;;;
30-04-2025 16:52:12;BMV8HG6KNP99N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU RETNO, LT 2;C1943;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;BMV8HG6KNP99N;;;;
30-04-2025 16:52:12;BMV8HG6KNP99N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU RETNO, LT 2;C1943;;Platter Diagram;Light Meal;1;46000;46000;0;;;;;;;;;;;;;;;;;BMV8HG6KNP99N;;;;
30-04-2025 16:52:12;BMV8HG6KNP99N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU RETNO, LT 2;C1943;;Tofu Salt n Pepper Sharing;Light Meal;1;20000;20000;0;;;;;;;;;;;;;;;;;BMV8HG6KNP99N;;;;
30-04-2025 16:52:12;BMV8HG6KNP99N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU RETNO, LT 2;C1943;;Americano;Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;BMV8HG6KNP99N;;;;
30-04-2025 16:52:12;BMV8HG6KNP99N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU RETNO, LT 2;C1943;;Lemon Tea;Tea;1;18000;18000;0;;;;;;;;;;;;;;;;;BMV8HG6KNP99N;;;;
30-04-2025 16:52:12;BMV8HG6KNP99N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU RETNO, LT 2;C1943;;Coffee Latte - Ice;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;BMV8HG6KNP99N;;;;
30-04-2025 16:52:12;BMV8HG6KNP99N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;IBU RETNO, LT 2;C1943;;Banana choco chiz;Light Meal;1;27500;27500;0;;;;;;;;;;;;;;;;;BMV8HG6KNP99N;;;;
30-04-2025 16:36:58;P7WL2P6Q87Y7Z;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1295;;Koyak coffee;Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;P7WL2P6Q87Y7Z;;;;
30-04-2025 16:35:10;GD6YSZM7NJR7J;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1306;;Gelato 1 scoop - Harmony Choconut Cocoa;GELATO;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;GD6YSZM7NJR7J;;;;
30-04-2025 16:33:49;GD6YSZM7NJRZP;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1317;;Mineral Water;Non Coffee;1;10000;10000;0;10000;0;500;0;0;0;0;10500;BRI.;0;10500;;;;;;GD6YSZM7NJRZP;;;;
30-04-2025 16:30:20;6GBJ3WBK8MDZ6;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;2;C0002;;Mie Kalkulus;MEE TIME;1;16000;16000;0;16000;0;800;0;0;0;0;16800;BRI.;0;16800;;;;;;6GBJ3WBK8MDZ6;;;;
